Base Postcode,Base Latitude,Base Longitude,Postcode,Latitude,Longitude
IP27 0NZ,52.437711,0.608543,IP2 8FD,52.051014,1.156505
IP27 0NZ,52.437711,0.608543,IP2 8FE,52.050517,1.156266
IP27 0NZ,52.437711,0.608543,IP2 8FF,52.050431,1.156785
IP27 0NZ,52.437711,0.608543,IP2 8FG,52.050673,1.15705
IP27 0NZ,52.437711,0.608543,IP2 8FH,52.050523,1.15736
IP27 0NZ,52.437711,0.608543,IP2 8FJ,52.05011,1.156894
IP27 0NZ,52.437711,0.608543,IP2 8FL,52.050566,1.153308
IP27 0NZ,52.437711,0.608543,IP2 8GA,52.045567,1.148974
IP27 0NZ,52.437711,0.608543,IP2 8GL,52.044907,1.148796
IP27 0NZ,52.437711,0.608543,IP2 8GR,52.045927,1.151989
IP27 0NZ,52.437711,0.608543,IP2 8GS,52.043993,1.152349
IP27 0NZ,52.437711,0.608543,IP2 8GT,52.045428,1.153165
IP27 0NZ,52.437711,0.608543,IP2 8GU,52.04617,1.153669
IP27 0NZ,52.437711,0.608543,IP2 8GW,52.044516,1.152182
IP27 0NZ,52.437711,0.608543,IP2 8GX,52.045235,1.151984
IP27 0NZ,52.437711,0.608543,IP2 8GY,52.046306,1.153314
IP27 0NZ,52.437711,0.608543,IP2 8GZ,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8HA,52.049483,1.156908
IP27 0NZ,52.437711,0.608543,IP2 8HB,52.044907,1.148796
IP27 0NZ,52.437711,0.608543,IP2 8HD,52.04948,1.15736
IP27 0NZ,52.437711,0.608543,IP2 8HE,52.049173,1.157411
IP27 0NZ,52.437711,0.608543,IP2 8HF,52.048599,1.15667
IP27 0NZ,52.437711,0.608543,IP2 8HG,52.048926,1.158896
IP27 0NZ,52.437711,0.608543,IP2 8HH,52.048416,1.156439
IP27 0NZ,52.437711,0.608543,IP2 8HJ,52.047319,1.156099
IP27 0NZ,52.437711,0.608543,IP2 8HL,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8HN,52.04814,1.15992
IP27 0NZ,52.437711,0.608543,IP2 8HP,52.044907,1.148796
IP27 0NZ,52.437711,0.608543,IP2 8HQ,52.049637,1.157867
IP27 0NZ,52.437711,0.608543,IP2 8HR,52.045291,1.154935
IP27 0NZ,52.437711,0.608543,IP2 8HS,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8HT,52.045291,1.15492
IP27 0NZ,52.437711,0.608543,IP2 8HU,52.050761,1.156546
IP27 0NZ,52.437711,0.608543,IP2 8HW,52.049061,1.158906
IP27 0NZ,52.437711,0.608543,IP2 8HX,52.044445,1.153285
IP27 0NZ,52.437711,0.608543,IP2 8HY,52.045825,1.153805
IP27 0NZ,52.437711,0.608543,IP2 8HZ,52.045145,1.15367
IP27 0NZ,52.437711,0.608543,IP2 8JA,52.050368,1.155001
IP27 0NZ,52.437711,0.608543,IP2 8JB,52.050409,1.154245
IP27 0NZ,52.437711,0.608543,IP2 8JD,52.049569,1.155047
IP27 0NZ,52.437711,0.608543,IP2 8JE,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8JF,52.049009,1.155708
IP27 0NZ,52.437711,0.608543,IP2 8JG,52.048708,1.155642
IP27 0NZ,52.437711,0.608543,IP2 8JH,52.048116,1.155586
IP27 0NZ,52.437711,0.608543,IP2 8JJ,52.047874,1.155875
IP27 0NZ,52.437711,0.608543,IP2 8JL,52.047345,1.155123
IP27 0NZ,52.437711,0.608543,IP2 8JN,52.047169,1.15568
IP27 0NZ,52.437711,0.608543,IP2 8JP,52.046053,1.154347
IP27 0NZ,52.437711,0.608543,IP2 8JQ,52.048541,1.156141
IP27 0NZ,52.437711,0.608543,IP2 8JR,52.044679,1.154614
IP27 0NZ,52.437711,0.608543,IP2 8JS,52.044606,1.155338
IP27 0NZ,52.437711,0.608543,IP2 8JT,52.044746,1.153773
IP27 0NZ,52.437711,0.608543,IP2 8JU,52.044074,1.154353
IP27 0NZ,52.437711,0.608543,IP2 8JW,52.046822,1.154867
IP27 0NZ,52.437711,0.608543,IP2 8JX,52.043904,1.156339
IP27 0NZ,52.437711,0.608543,IP2 8JY,52.044122,1.153904
IP27 0NZ,52.437711,0.608543,IP2 8JZ,52.043842,1.153272
IP27 0NZ,52.437711,0.608543,IP2 8LA,52.043414,1.154146
IP27 0NZ,52.437711,0.608543,IP2 8LB,52.043359,1.15353
IP27 0NZ,52.437711,0.608543,IP2 8LD,52.041758,1.152848
IP27 0NZ,52.437711,0.608543,IP2 8LE,52.041871,1.152331
IP27 0NZ,52.437711,0.608543,IP2 8LF,52.040572,1.151816
IP27 0NZ,52.437711,0.608543,IP2 8LG,52.040371,1.152254
IP27 0NZ,52.437711,0.608543,IP2 8LH,52.038782,1.151486
IP27 0NZ,52.437711,0.608543,IP2 8LJ,52.03803,1.150573
IP27 0NZ,52.437711,0.608543,IP2 8LL,52.037636,1.150953
IP27 0NZ,52.437711,0.608543,IP2 8LN,52.03634,1.149973
IP27 0NZ,52.437711,0.608543,IP2 8LP,52.035505,1.148893
IP27 0NZ,52.437711,0.608543,IP2 8LQ,52.039294,1.151172
IP27 0NZ,52.437711,0.608543,IP2 8LR,52.036073,1.150552
IP27 0NZ,52.437711,0.608543,IP2 8LS,52.035044,1.149648
IP27 0NZ,52.437711,0.608543,IP2 8LT,52.034928,1.146841
IP27 0NZ,52.437711,0.608543,IP2 8LU,52.035331,1.14665
IP27 0NZ,52.437711,0.608543,IP2 8LW,52.036769,1.150732
IP27 0NZ,52.437711,0.608543,IP2 8LX,52.035733,1.147101
IP27 0NZ,52.437711,0.608543,IP2 8LY,52.03766,1.152049
IP27 0NZ,52.437711,0.608543,IP2 8LZ,52.041553,1.143382
IP27 0NZ,52.437711,0.608543,IP2 8NA,52.044858,1.147567
IP27 0NZ,52.437711,0.608543,IP2 8NB,52.042152,1.155851
IP27 0NZ,52.437711,0.608543,IP2 8ND,52.031366,1.14955
IP27 0NZ,52.437711,0.608543,IP2 8NE,52.031445,1.146917
IP27 0NZ,52.437711,0.608543,IP2 8NF,52.031296,1.147431
IP27 0NZ,52.437711,0.608543,IP2 8NG,52.031028,1.145692
IP27 0NZ,52.437711,0.608543,IP2 8NH,52.033042,1.149741
IP27 0NZ,52.437711,0.608543,IP2 8NJ,52.032867,1.152718
IP27 0NZ,52.437711,0.608543,IP2 8NL,52.031052,1.152867
IP27 0NZ,52.437711,0.608543,IP2 8NN,52.031427,1.146245
IP27 0NZ,52.437711,0.608543,IP2 8NP,52.048006,1.147599
IP27 0NZ,52.437711,0.608543,IP2 8NQ,52.031158,1.148573
IP27 0NZ,52.437711,0.608543,IP2 8NR,52.047206,1.147222
IP27 0NZ,52.437711,0.608543,IP2 8NS,52.046658,1.147884
IP27 0NZ,52.437711,0.608543,IP2 8NT,52.047463,1.149034
IP27 0NZ,52.437711,0.608543,IP2 8NU,52.046218,1.149851
IP27 0NZ,52.437711,0.608543,IP2 8NW,52.052638,1.146583
IP27 0NZ,52.437711,0.608543,IP2 8NX,52.045219,1.14822
IP27 0NZ,52.437711,0.608543,IP2 8NY,52.044772,1.148772
IP27 0NZ,52.437711,0.608543,IP2 8NZ,52.04337,1.148061
IP27 0NZ,52.437711,0.608543,IP2 8PA,52.044389,1.147622
IP27 0NZ,52.437711,0.608543,IP2 8PB,52.044555,1.146146
IP27 0NZ,52.437711,0.608543,IP2 8PD,52.044538,1.14508
IP27 0NZ,52.437711,0.608543,IP2 8PE,52.043536,1.145578
IP27 0NZ,52.437711,0.608543,IP2 8PF,52.042716,1.146979
IP27 0NZ,52.437711,0.608543,IP2 8PG,52.042034,1.147252
IP27 0NZ,52.437711,0.608543,IP2 8PH,52.041209,1.146465
IP27 0NZ,52.437711,0.608543,IP2 8PJ,52.041656,1.146934
IP27 0NZ,52.437711,0.608543,IP2 8PL,52.043102,1.149019
IP27 0NZ,52.437711,0.608543,IP2 8PN,52.049637,1.157867
IP27 0NZ,52.437711,0.608543,IP2 8PP,52.043901,1.147704
IP27 0NZ,52.437711,0.608543,IP2 8PQ,52.041998,1.145893
IP27 0NZ,52.437711,0.608543,IP2 8PR,52.041354,1.148138
IP27 0NZ,52.437711,0.608543,IP2 8PS,52.041358,1.148648
IP27 0NZ,52.437711,0.608543,IP2 8PT,52.040468,1.147944
IP27 0NZ,52.437711,0.608543,IP2 8PU,52.040334,1.146928
IP27 0NZ,52.437711,0.608543,IP2 8PW,52.040275,1.15216
IP27 0NZ,52.437711,0.608543,IP2 8PX,52.041627,1.145298
IP27 0NZ,52.437711,0.608543,IP2 8PY,52.042451,1.143752
IP27 0NZ,52.437711,0.608543,IP2 8PZ,52.041692,1.143888
IP27 0NZ,52.437711,0.608543,IP2 8QA,52.040873,1.143247
IP27 0NZ,52.437711,0.608543,IP2 8QB,52.040619,1.144002
IP27 0NZ,52.437711,0.608543,IP2 8QD,52.04002,1.141816
IP27 0NZ,52.437711,0.608543,IP2 8QE,52.039685,1.141589
IP27 0NZ,52.437711,0.608543,IP2 8QF,52.039423,1.14195
IP27 0NZ,52.437711,0.608543,IP2 8QG,52.039215,1.140302
IP27 0NZ,52.437711,0.608543,IP2 8QH,52.039282,1.143529
IP27 0NZ,52.437711,0.608543,IP2 8QJ,52.038373,1.140534
IP27 0NZ,52.437711,0.608543,IP2 8QL,52.038427,1.141209
IP27 0NZ,52.437711,0.608543,IP2 8QN,52.037658,1.142365
IP27 0NZ,52.437711,0.608543,IP2 8QP,52.037212,1.143603
IP27 0NZ,52.437711,0.608543,IP2 8QQ,52.039714,1.14318
IP27 0NZ,52.437711,0.608543,IP2 8QR,52.038154,1.142342
IP27 0NZ,52.437711,0.608543,IP2 8QS,52.038358,1.142779
IP27 0NZ,52.437711,0.608543,IP2 8QT,52.038515,1.143621
IP27 0NZ,52.437711,0.608543,IP2 8QU,52.039176,1.14482
IP27 0NZ,52.437711,0.608543,IP2 8QW,52.037273,1.142324
IP27 0NZ,52.437711,0.608543,IP2 8QX,52.039132,1.145999
IP27 0NZ,52.437711,0.608543,IP2 8QY,52.03873,1.145693
IP27 0NZ,52.437711,0.608543,IP2 8QZ,52.038524,1.144964
IP27 0NZ,52.437711,0.608543,IP2 8RA,52.037883,1.144744
IP27 0NZ,52.437711,0.608543,IP2 8RB,52.037777,1.143978
IP27 0NZ,52.437711,0.608543,IP2 8RD,52.039734,1.145136
IP27 0NZ,52.437711,0.608543,IP2 8RE,52.040172,1.145575
IP27 0NZ,52.437711,0.608543,IP2 8RF,52.040637,1.14501
IP27 0NZ,52.437711,0.608543,IP2 8RG,52.042668,1.145751
IP27 0NZ,52.437711,0.608543,IP2 8RH,52.041687,1.142955
IP27 0NZ,52.437711,0.608543,IP2 8RJ,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8RL,52.045799,1.156779
IP27 0NZ,52.437711,0.608543,IP2 8RN,52.041652,1.142339
IP27 0NZ,52.437711,0.608543,IP2 8RP,52.048064,1.157056
IP27 0NZ,52.437711,0.608543,IP2 8RQ,52.04129,1.145129
IP27 0NZ,52.437711,0.608543,IP2 8RR,52.047052,1.153308
IP27 0NZ,52.437711,0.608543,IP2 8RS,52.036477,1.144499
IP27 0NZ,52.437711,0.608543,IP2 8RT,52.046467,1.155688
IP27 0NZ,52.437711,0.608543,IP2 8RU,52.045761,1.155858
IP27 0NZ,52.437711,0.608543,IP2 8RW,52.047763,1.156903
IP27 0NZ,52.437711,0.608543,IP2 8RX,52.046459,1.15633
IP27 0NZ,52.437711,0.608543,IP2 8RY,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8RZ,52.044763,1.148771
IP27 0NZ,52.437711,0.608543,IP2 8SA,52.032886,1.152675
IP27 0NZ,52.437711,0.608543,IP2 8SB,52.044763,1.148771
IP27 0NZ,52.437711,0.608543,IP2 8SD,52.046826,1.159303
IP27 0NZ,52.437711,0.608543,IP2 8SE,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8SF,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8SG,52.046783,1.157972
IP27 0NZ,52.437711,0.608543,IP2 8SH,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8SJ,52.049319,1.15799
IP27 0NZ,52.437711,0.608543,IP2 8SL,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8SN,52.05025,1.157735
IP27 0NZ,52.437711,0.608543,IP2 8SQ,52.049327,1.15837
IP27 0NZ,52.437711,0.608543,IP2 8SW,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8SX,52.044907,1.148796
IP27 0NZ,52.437711,0.608543,IP2 8SY,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8SZ,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8TA,52.046194,1.157813
IP27 0NZ,52.437711,0.608543,IP2 8TD,52.046421,1.158748
IP27 0NZ,52.437711,0.608543,IP2 8TE,52.046342,1.157649
IP27 0NZ,52.437711,0.608543,IP2 8TF,52.046114,1.15934
IP27 0NZ,52.437711,0.608543,IP2 8TG,52.045185,1.158764
IP27 0NZ,52.437711,0.608543,IP2 8TH,52.045734,1.157198
IP27 0NZ,52.437711,0.608543,IP2 8TJ,52.045151,1.157142
IP27 0NZ,52.437711,0.608543,IP2 8TZ,52.044907,1.148796
IP27 0NZ,52.437711,0.608543,IP2 8WA,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WB,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WD,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WE,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WG,52.052638,1.146583
IP27 0NZ,52.437711,0.608543,IP2 8WH,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WQ,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WW,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WX,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WY,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 8WZ,52.052638,1.146583
IP27 0NZ,52.437711,0.608543,IP2 9AA,52.05035,1.141302
IP27 0NZ,52.437711,0.608543,IP2 9AB,52.050033,1.142753
IP27 0NZ,52.437711,0.608543,IP2 9AD,52.049918,1.139637
IP27 0NZ,52.437711,0.608543,IP2 9AE,52.049886,1.141401
IP27 0NZ,52.437711,0.608543,IP2 9AF,52.050157,1.137977
IP27 0NZ,52.437711,0.608543,IP2 9AG,52.050003,1.141861
IP27 0NZ,52.437711,0.608543,IP2 9AH,52.049111,1.140573
IP27 0NZ,52.437711,0.608543,IP2 9AJ,52.048805,1.143615
IP27 0NZ,52.437711,0.608543,IP2 9AL,52.046771,1.145894
IP27 0NZ,52.437711,0.608543,IP2 9AN,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 9AP,52.046985,1.142364
IP27 0NZ,52.437711,0.608543,IP2 9AQ,52.048902,1.141652
IP27 0NZ,52.437711,0.608543,IP2 9AR,52.046965,1.137403
IP27 0NZ,52.437711,0.608543,IP2 9AS,52.047398,1.139359
IP27 0NZ,52.437711,0.608543,IP2 9AT,52.046991,1.144173
IP27 0NZ,52.437711,0.608543,IP2 9AU,52.045483,1.143046
IP27 0NZ,52.437711,0.608543,IP2 9AW,52.047378,1.143384
IP27 0NZ,52.437711,0.608543,IP2 9AX,52.045199,1.140196
IP27 0NZ,52.437711,0.608543,IP2 9AY,52.045331,1.142685
IP27 0NZ,52.437711,0.608543,IP2 9AZ,52.045221,1.145113
IP27 0NZ,52.437711,0.608543,IP2 9BA,52.046258,1.140621
IP27 0NZ,52.437711,0.608543,IP2 9BB,52.043245,1.13828
IP27 0NZ,52.437711,0.608543,IP2 9BD,52.042419,1.137215
IP27 0NZ,52.437711,0.608543,IP2 9BE,52.042647,1.138092
IP27 0NZ,52.437711,0.608543,IP2 9BF,52.04536,1.126278
IP27 0NZ,52.437711,0.608543,IP2 9BG,52.042327,1.138288
IP27 0NZ,52.437711,0.608543,IP2 9BH,52.041844,1.138867
IP27 0NZ,52.437711,0.608543,IP2 9BJ,52.041285,1.139236
IP27 0NZ,52.437711,0.608543,IP2 9BL,52.041451,1.140108
IP27 0NZ,52.437711,0.608543,IP2 9BN,52.041813,1.141359
IP27 0NZ,52.437711,0.608543,IP2 9BP,52.04124,1.140939
IP27 0NZ,52.437711,0.608543,IP2 9BQ,52.041231,1.13792
IP27 0NZ,52.437711,0.608543,IP2 9BS,52.041012,1.142061
IP27 0NZ,52.437711,0.608543,IP2 9BT,52.040874,1.141191
IP27 0NZ,52.437711,0.608543,IP2 9BU,52.040182,1.141478
IP27 0NZ,52.437711,0.608543,IP2 9BW,52.040895,1.139034
IP27 0NZ,52.437711,0.608543,IP2 9BX,52.040765,1.140877
IP27 0NZ,52.437711,0.608543,IP2 9BY,52.040443,1.140154
IP27 0NZ,52.437711,0.608543,IP2 9BZ,52.039606,1.139818
IP27 0NZ,52.437711,0.608543,IP2 9DA,52.042354,1.139982
IP27 0NZ,52.437711,0.608543,IP2 9DB,52.043329,1.13884
IP27 0NZ,52.437711,0.608543,IP2 9DD,52.044297,1.138631
IP27 0NZ,52.437711,0.608543,IP2 9DE,52.044306,1.139623
IP27 0NZ,52.437711,0.608543,IP2 9DF,52.037814,1.124015
IP27 0NZ,52.437711,0.608543,IP2 9DG,52.040005,1.139351
IP27 0NZ,52.437711,0.608543,IP2 9DH,52.040411,1.137308
IP27 0NZ,52.437711,0.608543,IP2 9DJ,52.039668,1.136148
IP27 0NZ,52.437711,0.608543,IP2 9DL,52.038959,1.138446
IP27 0NZ,52.437711,0.608543,IP2 9DN,52.038799,1.138056
IP27 0NZ,52.437711,0.608543,IP2 9DP,52.037095,1.137542
IP27 0NZ,52.437711,0.608543,IP2 9DQ,52.040545,1.139024
IP27 0NZ,52.437711,0.608543,IP2 9DR,52.044021,1.134804
IP27 0NZ,52.437711,0.608543,IP2 9DS,52.040956,1.135742
IP27 0NZ,52.437711,0.608543,IP2 9DT,52.04104,1.133254
IP27 0NZ,52.437711,0.608543,IP2 9DU,52.041441,1.131707
IP27 0NZ,52.437711,0.608543,IP2 9DW,52.042419,1.13618
IP27 0NZ,52.437711,0.608543,IP2 9DX,52.040048,1.13438
IP27 0NZ,52.437711,0.608543,IP2 9DY,52.03958,1.133604
IP27 0NZ,52.437711,0.608543,IP2 9DZ,52.039385,1.131242
IP27 0NZ,52.437711,0.608543,IP2 9EA,52.038384,1.13473
IP27 0NZ,52.437711,0.608543,IP2 9EB,52.037173,1.134267
IP27 0NZ,52.437711,0.608543,IP2 9ED,52.036758,1.133625
IP27 0NZ,52.437711,0.608543,IP2 9EE,52.03538,1.132697
IP27 0NZ,52.437711,0.608543,IP2 9EF,52.036624,1.134607
IP27 0NZ,52.437711,0.608543,IP2 9EG,52.038304,1.136708
IP27 0NZ,52.437711,0.608543,IP2 9EH,52.037951,1.132075
IP27 0NZ,52.437711,0.608543,IP2 9EJ,52.038258,1.129996
IP27 0NZ,52.437711,0.608543,IP2 9EL,52.036692,1.12595
IP27 0NZ,52.437711,0.608543,IP2 9EN,52.03634,1.124977
IP27 0NZ,52.437711,0.608543,IP2 9EP,52.042279,1.12825
IP27 0NZ,52.437711,0.608543,IP2 9EQ,52.0405,1.129205
IP27 0NZ,52.437711,0.608543,IP2 9ER,52.039577,1.130089
IP27 0NZ,52.437711,0.608543,IP2 9ES,52.035861,1.132862
IP27 0NZ,52.437711,0.608543,IP2 9ET,52.034853,1.130867
IP27 0NZ,52.437711,0.608543,IP2 9EU,52.034372,1.130017
IP27 0NZ,52.437711,0.608543,IP2 9EW,52.039878,1.138408
IP27 0NZ,52.437711,0.608543,IP2 9EX,52.035651,1.130266
IP27 0NZ,52.437711,0.608543,IP2 9EY,52.034516,1.131004
IP27 0NZ,52.437711,0.608543,IP2 9EZ,52.039397,1.128078
IP27 0NZ,52.437711,0.608543,IP2 9FA,52.046193,1.123696
IP27 0NZ,52.437711,0.608543,IP2 9GA,52.039781,1.127857
IP27 0NZ,52.437711,0.608543,IP2 9GL,52.052638,1.146583
IP27 0NZ,52.437711,0.608543,IP2 9GW,52.040342,1.127707
IP27 0NZ,52.437711,0.608543,IP2 9GX,52.043171,1.142723
IP27 0NZ,52.437711,0.608543,IP2 9HA,52.040342,1.127707
IP27 0NZ,52.437711,0.608543,IP2 9HB,52.034787,1.124869
IP27 0NZ,52.437711,0.608543,IP2 9HD,52.048937,1.135951
IP27 0NZ,52.437711,0.608543,IP2 9HE,52.049576,1.137265
IP27 0NZ,52.437711,0.608543,IP2 9HF,52.049727,1.138384
IP27 0NZ,52.437711,0.608543,IP2 9HG,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 9HH,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 9HJ,52.046784,1.134035
IP27 0NZ,52.437711,0.608543,IP2 9HL,52.047819,1.133247
IP27 0NZ,52.437711,0.608543,IP2 9HN,52.047187,1.13243
IP27 0NZ,52.437711,0.608543,IP2 9HP,52.047146,1.131274
IP27 0NZ,52.437711,0.608543,IP2 9HQ,52.040272,1.127293
IP27 0NZ,52.437711,0.608543,IP2 9HR,52.046703,1.130324
IP27 0NZ,52.437711,0.608543,IP2 9HS,52.040342,1.127707
IP27 0NZ,52.437711,0.608543,IP2 9HT,52.042128,1.124812
IP27 0NZ,52.437711,0.608543,IP2 9HU,52.04075,1.123199
IP27 0NZ,52.437711,0.608543,IP2 9HW,52.045981,1.132812
IP27 0NZ,52.437711,0.608543,IP2 9HX,52.039967,1.121497
IP27 0NZ,52.437711,0.608543,IP2 9HY,52.03956,1.122606
IP27 0NZ,52.437711,0.608543,IP2 9HZ,52.039968,1.123174
IP27 0NZ,52.437711,0.608543,IP2 9JA,52.040718,1.124072
IP27 0NZ,52.437711,0.608543,IP2 9JB,52.041866,1.125523
IP27 0NZ,52.437711,0.608543,IP2 9JD,52.038855,1.122732
IP27 0NZ,52.437711,0.608543,IP2 9JE,52.037679,1.121979
IP27 0NZ,52.437711,0.608543,IP2 9JF,52.036854,1.120886
IP27 0NZ,52.437711,0.608543,IP2 9JG,52.037812,1.121026
IP27 0NZ,52.437711,0.608543,IP2 9JH,52.037984,1.119638
IP27 0NZ,52.437711,0.608543,IP2 9JJ,52.03808,1.119061
IP27 0NZ,52.437711,0.608543,IP2 9JL,52.037992,1.120703
IP27 0NZ,52.437711,0.608543,IP2 9JN,52.038761,1.121558
IP27 0NZ,52.437711,0.608543,IP2 9JP,52.039206,1.120379
IP27 0NZ,52.437711,0.608543,IP2 9JQ,52.03704,1.11893
IP27 0NZ,52.437711,0.608543,IP2 9JR,52.036897,1.121953
IP27 0NZ,52.437711,0.608543,IP2 9JS,52.040272,1.127293
IP27 0NZ,52.437711,0.608543,IP2 9JT,52.040272,1.127293
IP27 0NZ,52.437711,0.608543,IP2 9JU,52.039674,1.120353
IP27 0NZ,52.437711,0.608543,IP2 9JW,52.039038,1.121957
IP27 0NZ,52.437711,0.608543,IP2 9JX,52.039368,1.11934
IP27 0NZ,52.437711,0.608543,IP2 9JY,52.039355,1.120856
IP27 0NZ,52.437711,0.608543,IP2 9JZ,52.040073,1.120235
IP27 0NZ,52.437711,0.608543,IP2 9LA,52.039807,1.119385
IP27 0NZ,52.437711,0.608543,IP2 9LB,52.040285,1.120017
IP27 0NZ,52.437711,0.608543,IP2 9LD,52.040022,1.118409
IP27 0NZ,52.437711,0.608543,IP2 9LE,52.038497,1.118623
IP27 0NZ,52.437711,0.608543,IP2 9LF,52.038761,1.11816
IP27 0NZ,52.437711,0.608543,IP2 9LG,52.038436,1.119202
IP27 0NZ,52.437711,0.608543,IP2 9LH,52.038225,1.116635
IP27 0NZ,52.437711,0.608543,IP2 9LJ,52.049855,1.13762
IP27 0NZ,52.437711,0.608543,IP2 9LL,52.040283,1.1262
IP27 0NZ,52.437711,0.608543,IP2 9LN,52.041408,1.126848
IP27 0NZ,52.437711,0.608543,IP2 9LP,52.046634,1.128525
IP27 0NZ,52.437711,0.608543,IP2 9LQ,52.038259,1.11763
IP27 0NZ,52.437711,0.608543,IP2 9LR,52.045007,1.129841
IP27 0NZ,52.437711,0.608543,IP2 9LS,52.046191,1.12794
IP27 0NZ,52.437711,0.608543,IP2 9LT,52.044955,1.126395
IP27 0NZ,52.437711,0.608543,IP2 9LU,52.044797,1.126938
IP27 0NZ,52.437711,0.608543,IP2 9LW,52.04163,1.127972
IP27 0NZ,52.437711,0.608543,IP2 9LX,52.043651,1.125721
IP27 0NZ,52.437711,0.608543,IP2 9LY,52.043688,1.126351
IP27 0NZ,52.437711,0.608543,IP2 9LZ,52.042615,1.126436
IP27 0NZ,52.437711,0.608543,IP2 9NA,52.042451,1.125841
IP27 0NZ,52.437711,0.608543,IP2 9NB,52.043377,1.12487
IP27 0NZ,52.437711,0.608543,IP2 9ND,52.042375,1.123969
IP27 0NZ,52.437711,0.608543,IP2 9NE,52.041737,1.122933
IP27 0NZ,52.437711,0.608543,IP2 9NF,52.041113,1.121722
IP27 0NZ,52.437711,0.608543,IP2 9NG,52.042564,1.122597
IP27 0NZ,52.437711,0.608543,IP2 9NH,52.043366,1.122536
IP27 0NZ,52.437711,0.608543,IP2 9NJ,52.043957,1.125027
IP27 0NZ,52.437711,0.608543,IP2 9NL,52.0446,1.124854
IP27 0NZ,52.437711,0.608543,IP2 9NN,52.04442,1.123835
IP27 0NZ,52.437711,0.608543,IP2 9NP,52.043741,1.121964
IP27 0NZ,52.437711,0.608543,IP2 9NQ,52.043185,1.123617
IP27 0NZ,52.437711,0.608543,IP2 9NR,52.044949,1.121888
IP27 0NZ,52.437711,0.608543,IP2 9NS,52.04517,1.123041
IP27 0NZ,52.437711,0.608543,IP2 9NT,52.045026,1.124037
IP27 0NZ,52.437711,0.608543,IP2 9NU,52.045769,1.124527
IP27 0NZ,52.437711,0.608543,IP2 9NW,52.043962,1.123467
IP27 0NZ,52.437711,0.608543,IP2 9NX,52.045428,1.125188
IP27 0NZ,52.437711,0.608543,IP2 9NY,52.04612,1.126214
IP27 0NZ,52.437711,0.608543,IP2 9NZ,52.046342,1.127353
IP27 0NZ,52.437711,0.608543,IP2 9PA,52.047308,1.143072
IP27 0NZ,52.437711,0.608543,IP2 9PB,52.047287,1.141845
IP27 0NZ,52.437711,0.608543,IP2 9PD,52.048442,1.140701
IP27 0NZ,52.437711,0.608543,IP2 9PE,52.047452,1.141375
IP27 0NZ,52.437711,0.608543,IP2 9PF,52.046502,1.139587
IP27 0NZ,52.437711,0.608543,IP2 9PG,52.045592,1.129488
IP27 0NZ,52.437711,0.608543,IP2 9PH,52.043461,1.115804
IP27 0NZ,52.437711,0.608543,IP2 9PJ,52.043477,1.11633
IP27 0NZ,52.437711,0.608543,IP2 9PL,52.043336,1.11476
IP27 0NZ,52.437711,0.608543,IP2 9PN,52.042964,1.11364
IP27 0NZ,52.437711,0.608543,IP2 9PP,52.042345,1.11593
IP27 0NZ,52.437711,0.608543,IP2 9PQ,52.05285,1.1467
IP27 0NZ,52.437711,0.608543,IP2 9PR,52.042429,1.11652
IP27 0NZ,52.437711,0.608543,IP2 9PS,52.041172,1.118139
IP27 0NZ,52.437711,0.608543,IP2 9PT,52.041915,1.117228
IP27 0NZ,52.437711,0.608543,IP2 9PU,52.040965,1.119831
IP27 0NZ,52.437711,0.608543,IP2 9PW,52.042262,1.11467
IP27 0NZ,52.437711,0.608543,IP2 9PX,52.041522,1.119184
IP27 0NZ,52.437711,0.608543,IP2 9PY,52.041523,1.119811
IP27 0NZ,52.437711,0.608543,IP2 9PZ,52.042343,1.120437
